Unnamed: 0,item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
1896,79267280,STUVA / FRITIDS,Nursery furniture,995.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-cot-with-drawers-light-pink-s79267280/,No,"        Cot with drawers,          60x120 cm",Ebba Strandmark,,86.0,66.0
353,69190861,EKET,Bookcases & shelving units,435.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s69190861/,Yes,"        Cabinet combination with feet,          105x35x107 cm",Jon Karlsson/IKEA of Sweden,35.0,107.0,105.0
1232,40319398,BENARP,Chairs,1495.0,No old price,True,https://www.ikea.com/sa/en/p/benarp-armchair-skiftebo-yellow-40319398/,No,        Armchair,403.193.98 The high back gives good support for your neck and head.,83.0,106.0,92.0
613,9297134,JONAXEL,Bookcases & shelving units,150.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s09297134/,No,"        Frame with wire baskets,          50x51x70 cm",IKEA of Sweden,51.0,70.0,50.0
1421,29269724,LANDSKRONA,Chairs,1395.0,No old price,True,https://www.ikea.com/sa/en/p/landskrona-armchair-gunnared-light-green-metal-s29269724/,Yes,        Armchair,IKEA of Sweden/Tord Björklund,89.0,78.0,89.0
1587,70288630,DIETMAR,Chairs,175.0,No old price,True,https://www.ikea.com/sa/en/p/dietmar-underframe-for-chair-with-armrests-chrome-plated-70288630/,No,        Underframe for chair with armrests,Mia Lagerman,50.0,65.0,53.0
2166,79166399,VIDGA,Room dividers,220.0,No old price,True,https://www.ikea.com/sa/en/p/vidga-room-divider-for-corner-white-s79166399/,No,        Room divider for corner,David Wahl,,,
3662,99330515,PAX / FÄRVIK/AULI,Wardrobes,3155.0,No old price,True,https://www.ikea.com/sa/en/p/pax-faervik-auli-wardrobe-combination-white-white-glass-mirror-glass-s99330515/,No,"        Wardrobe combination,          200x44x236 cm",IKEA of Sweden/Ehlén Johansson,44.0,236.0,200.0
3000,252875,BEKANT,Tables & desks,925.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-frame-for-table-top-black-00252875/,Yes,"        Frame for table top,          140x140 cm",K Malmvall/E Lilja Löwenhielm,,73.0,140.0
3469,49246468,PAX,Wardrobes,1510.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-forsand-white-s49246468/,Yes,"        Wardrobe,          150x60x201 cm",Ehlén Johansson/IKEA of Sweden,60.0,201.0,150.0
57,89931560,HEMNES,Beds,675.0,SR 895,True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/,Yes,"        Bed frame,          140x200 cm",IKEA of Sweden/Carina Bengs,,,154.0
1941,9252673,STUVA / FRITIDS,Nursery furniture,415.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-chest-of-3-drawers-white-white-s09252673/,Yes,"        Chest of 3 drawers,          60x64 cm",Ebba Strandmark,50.0,64.0,60.0
1842,79102958,TROFAST,Children's furniture,410.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s79102958/,Yes,"        Storage combination,          94x44x52 cm",Studio Copenhagen,44.0,52.0,94.0
2697,80270125,LÖVBACKEN,Tables & desks,299.0,No old price,True,https://www.ikea.com/sa/en/p/loevbacken-side-table-medium-brown-80270125/,No,"        Side table,          77x39 cm",IKEA of Sweden,,51.0,39.0
1253,59252637,STUVA / FRITIDS,Chairs,395.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-bench-with-toy-storage-white-white-s59252637/,Yes,"        Bench with toy storage,          90x50x50 cm",Ebba Strandmark,50.0,50.0,90.0
3077,9061169,BEKANT,Tables & desks,2875.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-corner-desk-right-sit-stand-white-s09061169/,Yes,"        Corner desk right sit/stand,          160x110 cm",K Malmvall/E Lilja Löwenhielm,,,110.0
2316,289322,STOCKSUND,Sofas & armchairs,100.0,No old price,True,https://www.ikea.com/sa/en/p/stocksund-legs-for-armchair-sofas-light-brown-00289322/,No,        Legs for armchair/sofas,Nike Karlsson,,18.0,
3567,421915,SUNDLANDET,Wardrobes,716.0,SR 895,True,https://www.ikea.com/sa/en/p/sundlandet-open-wardrobe-white-00421915/,No,"        Open wardrobe,          79x44x187 cm",Ola Wihlborg,44.0,187.0,79.0
1882,360479,SKÖTSAM,Nursery furniture,25.0,No old price,True,https://www.ikea.com/sa/en/p/skoetsam-cover-white-grey-00360479/,No,"        Cover,          55x83 cm",Annie Huldén,,,83.0
1632,20374277,HEMNES,Chests of drawers & drawer units,895.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-chest-of-6-drawers-white-20374277/,Yes,"        Chest of 6 drawers,          108x131 cm",K Hagberg/M Hagberg,50.0,131.0,108.0
2402,39817883,POÄNG,Sofas & armchairs,275.0,SR 375,True,https://www.ikea.com/sa/en/p/poaeng-footstool-black-brown-smidig-black-s39817883/,Yes,        Footstool,Noboru Nakamura,54.0,39.0,68.0
2591,60289319,STOCKSUND,Sofas & armchairs,100.0,No old price,True,https://www.ikea.com/sa/en/p/stocksund-legs-for-bench-black-60289319/,No,        Legs for bench,Nike Karlsson,,18.0,
560,49248325,IVAR,Bookcases & shelving units,612.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248325/,No,"        2 sections/shelves,          134x50x179 cm",IKEA of Sweden,50.0,179.0,134.0
707,30425988,KALLVIKEN,Bookcases & shelving units,95.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0
1414,19900864,POÄNG,Chairs,1210.0,No old price,True,https://www.ikea.com/sa/en/p/poaeng-rocking-chair-black-brown-robust-glose-eggshell-s19900864/,Yes,        Rocking-chair,Noboru Nakamura,94.0,95.0,68.0
424,87749600,OBSERVATÖR,Bookcases & shelving units,5.0,No old price,True,https://www.ikea.com/sa/en/p/observatoer-cross-brace-galvanised-87749600/,No,"        Cross-brace,          100 cm",IKEA of Sweden,,,
1093,40291851,HANVIKEN,Cabinets & cupboards,50.0,No old price,True,https://www.ikea.com/sa/en/p/hanviken-drawer-front-white-40291851/,Yes,"        Drawer front,          60x26 cm",Marcus Arvonen,,26.0,60.0
1376,60400745,YNGVAR,Chairs,475.0,No old price,True,https://www.ikea.com/sa/en/p/yngvar-bar-stool-anthracite-60400745/,No,"        Bar stool,          75 cm",IKEA of Sweden,40.0,,40.0
647,69248211,IVAR,Bookcases & shelving units,1870.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-cabinet-shelves-pine-white-s69248211/,No,"        3 sections/cabinet/shelves,          259x30x226 cm",Sarah Fager/IKEA of Sweden,30.0,226.0,259.0
72,99157983,NESTTUN,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/nesttun-bed-frame-white-s99157983/,Yes,"        Bed frame,          140x200 cm",IKEA of Sweden/David Wahl,,95.0,146.0
1805,99129004,PÅHL,Children's furniture,450.0,No old price,True,https://www.ikea.com/sa/en/p/pahl-desk-with-shelf-unit-white-s99129004/,Yes,"        Desk with shelf unit,          128x58 cm",S Fager/J Jelinek,58.0,,128.0
1618,50192822,ALEX,Chests of drawers & drawer units,550.0,No old price,True,https://www.ikea.com/sa/en/p/alex-drawer-unit-with-9-drawers-white-50192822/,Yes,"        Drawer unit with 9 drawers,          36x116 cm",Johanna Asshoff,48.0,116.0,36.0
2414,89278080,VALLENTUNA,Sofas & armchairs,7988.0,"SR 9,985",True,https://www.ikea.com/sa/en/p/vallentuna-4-seat-modular-sofa-w-3-sofa-beds-and-storage-murum-orrsta-white-light-grey-s89278080/,Yes,        4-seat modular sofa w 3 sofa-beds,Ehlén Johansson/Fredriksson/L Löwenhielm/Hilland,,84.0,346.0
1005,296313,SINDVIK,Cabinets & cupboards,150.0,No old price,True,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-00296313/,Yes,"        Glass door,          60x64 cm",Marcus Arvonen,,64.0,60.0
620,40351246,BESTÅ,Bookcases & shelving units,60.0,No old price,True,https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-40351246/,Yes,"        Drawer frame,          60x15x40 cm",IKEA of Sweden,40.0,15.0,60.0
2993,69221297,EKEDALEN / ODGER,Tables & desks,1975.0,No old price,True,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-dark-brown-blue-s69221297/,No,"        Table and 4 chairs,          120/180 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,
2876,50363970,SANDARED,Tables & desks,445.0,No old price,True,https://www.ikea.com/sa/en/p/sandared-pouffe-dark-blue-50363970/,No,"        Pouffe,          71 cm",Synnöve Mork,,44.0,
553,29248374,IVAR,Bookcases & shelving units,795.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s29248374/,No,"        3 sections/shelves,          259x30x179 cm",IKEA of Sweden,30.0,179.0,259.0
1832,80362974,SLÄKT,Children's furniture,295.0,No old price,True,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,No,"        Storage box with castors,          62x62x35 cm",Ebba Strandmark,53.0,35.0,62.0
2130,50339763,KUNGSÖ,Outdoor furniture,110.0,No old price,True,https://www.ikea.com/sa/en/p/kungsoe-back-cushion-outdoor-white-50339763/,No,"        Back cushion, outdoor,          62x44 cm",IKEA of Sweden,44.0,,62.0
3274,20450087,LACK,TV & media furniture,249.0,No old price,True,https://www.ikea.com/sa/en/p/lack-tv-bench-white-20450087/,Yes,"        TV bench,          149x55x35 cm",IKEA of Sweden,55.0,35.0,149.0
3305,89188452,BESTÅ,TV & media furniture,990.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-black-s89188452/,Yes,"        TV bench,          180x40x38 cm",IKEA of Sweden,40.0,38.0,180.0
2481,9289370,DELAKTIG,Sofas & armchairs,2125.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-2-seat-platform-gunnared-light-brown-pink-s09289370/,Yes,        2-seat platform,Tom Dixon,84.0,,149.0
998,49280754,BILLY / OXBERG,Cabinets & cupboards,1370.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-white-s49280754/,Yes,"        Bookcase w height extension ut/drs,          160x30x237 cm",Gillis Lundgren/IKEA of Sweden,30.0,237.0,160.0
1859,70362427,SOLGUL,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/solgul-cradle-with-foam-mattress-white-70362427/,No,"        Cradle with foam mattress,          66x84 cm",IKEA of Sweden,,53.0,66.0
2228,29284381,SÖDERHAMN,Sofas & armchairs,4190.0,No old price,True,https://www.ikea.com/sa/en/p/soederhamn-corner-sofa-4-seat-with-open-end-finnsta-turquoise-s29284381/,Yes,"        Corner sofa, 4-seat",Ola Wihlborg,99.0,83.0,192.0
1898,19102659,TROFAST,Nursery furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-pine-white-s19102659/,Yes,"        Storage combination,          94x44x52 cm",Studio Copenhagen,44.0,52.0,94.0
1397,70246089,JANINGE,Chairs,595.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,No,"        Bar stool,          76 cm",John/Jonas/Petrus/Paul/Caroline,36.0,84.0,38.0
3375,39301785,BESTÅ,TV & media furniture,1670.0,No old price,True,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-grey-stained-walnut-effect-lappviken-stubbarp-grey-stained-walnut-eff-clear-glass-s39301785/,Yes,"        Storage combination w doors/drawers,          120x42x240 cm",IKEA of Sweden/Marcus Arvonen,42.0,240.0,120.0
1936,89335976,TROFAST,Nursery furniture,195.0,No old price,False,https://www.ikea.com/sa/en/p/trofast-storage-combination-white-pink-s89335976/,Yes,"        Storage combination,          46x30x94 cm",Studio Copenhagen,30.0,94.0,46.0
3673,49157546,ELVARLI,Wardrobes,1926.0,"SR 2,175",True,https://www.ikea.com/sa/en/p/elvarli-3-sections-white-s49157546/,No,"        3 sections,          178x51x222-350 cm",Ehlén Johansson,51.0,,178.0
2144,59253439,FRÖSÖN/DUVHOLMEN,Outdoor furniture,59.0,No old price,True,https://www.ikea.com/sa/en/p/froesoen-duvholmen-chair-cushion-outdoor-beige-s59253439/,Yes,"        Chair cushion, outdoor,          44x44 cm",Eva Lilja Löwenhielm/IKEA of Sweden,44.0,,44.0
2538,49256594,GRÖNLID,Sofas & armchairs,4100.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-with-chaise-longue-kimstad-dark-brown-s49256594/,No,        3-seat sofa,Francis Cayouette,164.0,104.0,258.0
440,70344933,EKET,Bookcases & shelving units,625.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-with-3-drawers-dark-grey-70344933/,Yes,"        Cabinet with 3 drawers,          70x35x70 cm",Jon Karlsson,35.0,70.0,70.0
508,19020480,BILLY / MORLIDEN,Bookcases & shelving units,695.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-black-brown-s19020480/,Yes,"        Bookcase,          80x30x202 cm",Gillis Lundgren/IKEA of Sweden,30.0,202.0,80.0
1100,79241940,NORRÅKER / NORRÅKER,Café furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/,No,"        Bar table and 2 bar stools,          74 cm",J Karlsson/N Karlsson,,104.0,74.0
589,29221765,SVALNÄS,Bookcases & shelving units,660.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/,No,"        Wall-mounted storage combination,          86x35x176 cm",Jon Karlsson,35.0,176.0,86.0
1907,50165079,BLÅMES,Nursery furniture,375.0,No old price,True,https://www.ikea.com/sa/en/p/blames-highchair-with-tray-black-50165079/,No,        Highchair with tray,Tina Christensen,53.0,93.0,52.0
649,89285467,ALGOT,Bookcases & shelving units,321.0,SR 375,True,https://www.ikea.com/sa/en/p/algot-shelving-unit-black-s89285467/,No,"        Shelving unit,          127x41x85 cm",Francis Cayouette,41.0,85.0,127.0
3362,30425988,KALLVIKEN,TV & media furniture,95.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0
3279,80116600,LIATORP,TV & media furniture,745.0,No old price,True,https://www.ikea.com/sa/en/p/liatorp-tv-bench-white-80116600/,No,"        TV bench,          145x49x45 cm",Carina Bengs,49.0,45.0,145.0
3559,59303533,PAX,Wardrobes,3410.0,No old price,True,https://www.ikea.com/sa/en/p/pax-wardrobe-white-repvag-white-stained-oak-veneer-s59303533/,No,"        Wardrobe,          150x60x236 cm",Ehlén Johansson/IKEA of Sweden,60.0,236.0,150.0
2168,9157261,ELVARLI,Room dividers,440.0,SR 540,True,https://www.ikea.com/sa/en/p/elvarli-1-section-white-s09157261/,No,"        1 section,          52x36x222-350 cm",Ehlén Johansson,35.0,,51.0
3028,99323925,STENSELE,Tables & desks,550.0,No old price,True,https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s99323925/,No,"        Bar table,          70x70 cm",Maja Ganszyniec,,104.0,70.0
660,29308645,JONAXEL,Bookcases & shelving units,885.0,SR 951,True,https://www.ikea.com/sa/en/p/jonaxel-frame-w-bskts-clths-rl-shlv-uts-s29308645/,No,"        Frame/w bskts/clths rl/shlv uts,          198x51x173 cm",IKEA of Sweden,51.0,173.0,198.0
630,9278338,KALLAX,Bookcases & shelving units,1350.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-10-inserts-white-s09278338/,Yes,"        Shelving unit with 10 inserts,          182x182 cm",Tord Björklund/IKEA of Sweden,39.0,182.0,182.0
2850,99011764,MELLTORP / MARIUS,Tables & desks,149.0,SR 175,True,https://www.ikea.com/sa/en/p/melltorp-marius-table-and-2-stools-white-black-s99011764/,No,"        Table and 2 stools,          75 cm",Ola Wihlborg/Lisa Norinder,,72.0,75.0
1249,418376,LIDKULLEN,Chairs,350.0,No old price,True,https://www.ikea.com/sa/en/p/lidkullen-active-sit-stand-support-gunnared-beige-00418376/,Yes,        Active sit/stand support,E Thomasson/P Süssmann,,,60.0
1491,30339896,SVENBERTIL,Chairs,100.0,No old price,True,https://www.ikea.com/sa/en/p/svenbertil-seat-shell-white-30339896/,No,        Seat shell,Mia Lagerman,,39.0,
482,30284846,BESTÅ,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-suspension-rail-silver-colour-30284846/,No,"        Suspension rail,          60 cm",IKEA of Sweden,,,
1697,59297438,JONAXEL,Chests of drawers & drawer units,140.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-castors-s59297438/,No,"        Frame with wire baskets/castors,          25x51x73 cm",IKEA of Sweden,51.0,73.0,25.0
3148,9288224,STENSELE,Tables & desks,550.0,No old price,True,https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s09288224/,No,"        Bar table,          70 cm",Maja Ganszyniec,,105.0,
1662,9287291,IDÅSEN,Chests of drawers & drawer units,690.0,No old price,True,https://www.ikea.com/sa/en/p/idasen-drawer-unit-with-smart-lock-golden-brown-s09287291/,Yes,"        Drawer unit with smart lock,          42x61 cm",Jon Karlsson/IKEA of Sweden,47.0,61.0,42.0
2670,10432193,LACK,Tables & desks,29.0,No old price,True,https://www.ikea.com/sa/en/p/lack-glass-top-marble-effect-black-10432193/,No,"        Glass top,          55x55 cm",104.321.93 The tabletop in tempered glass is stain resistant and easy to clean.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack or break. Avoid bumps from the side - this is where the glass is most vulnerable.Safety fittings included.,,,55.0
2383,10336182,BRÅTHULT,Sofas & armchairs,250.0,No old price,True,https://www.ikea.com/sa/en/p/brathult-cover-for-3-seat-sofa-vissle-red-orange-10336182/,Yes,        Cover for 3-seat sofa,Lisa Hilland,,,
3209,59252190,TINGBY / LEIFARNE,Tables & desks,2165.0,No old price,True,https://www.ikea.com/sa/en/p/tingby-leifarne-table-and-6-chairs-white-white-s59252190/,No,"        Table and 6 chairs,          180x90 cm",Mikael Warnhammar/Mia Lagerman,,,
856,79291355,PLATSA,Cabinets & cupboards,1268.0,"SR 1,505",True,https://www.ikea.com/sa/en/p/platsa-storage-combination-s79291355/,No,"        Storage combination,          80x42x301 cm",IKEA of Sweden,42.0,301.0,80.0
1225,60384335,SAKARIAS,Chairs,95.0,No old price,True,https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-sporda-dark-grey-60384335/,No,        Cover for chair with armrests,IKEA of Sweden/E Strandmark,,,
1190,217797,GUNDE,Chairs,30.0,No old price,True,https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/,No,        Folding chair,K Hagberg/M Hagberg,45.0,78.0,41.0
1988,59289424,ÄPPLARÖ,Outdoor furniture,1961.0,No old price,True,https://www.ikea.com/sa/en/p/aepplaroe-table-4-chairs-w-armrests-outdoor-brown-stained-kuddarna-grey-s59289424/,Yes,"        Table+4 chairs w armrests, outdoor",IKEA of Sweden/K Hagberg/M Hagberg,,,
